SppName	Label	OttId	GbifId	ncbiId	Synonyms
Apodemus latronum	Apodemus_latronum_MURIDAE_RODENTIA	1046532	gbif:5219739	ncbi:214933	
Apodemus mystacinus	Apodemus_mystacinus_MURIDAE_RODENTIA	1085349	gbif:2437773	ncbi:100382	Apodemus mystacinus rhodius,Apodemus flavicollis pohlei,Apodemus mystacinus euxinus,Mus mystacinus smyrnensis,Mus mystacinus
Apodemus pallipes	Apodemus_pallipes_MURIDAE_RODENTIA	429364	gbif:5706748	ncbi:262051	Apodemus sylvaticus pallipes,Micromys sylvaticus pentax,Micromys sylvaticus wardi,Apodemus wardi
Apodemus peninsulae	Apodemus_peninsulae_MURIDAE_RODENTIA	644308	gbif:5219734	ncbi:105297	Micromys speciosus giliacus,Sylvimus sylvaticus majusculus,Mus major rufulus,Mus sylvaticus major,Mus tscherga,Apodemus praetor,Apodemus nigritalus
Apodemus ponticus	Apodemus_ponticus_MURIDAE_RODENTIA	883091	gbif:5219740	ncbi:134909	Sylvaemus ponticus,Apodemus flavicollis argyropuloi,Apodemus flavicollis parvus
Apodemus semotus	Apodemus_semotus_MURIDAE_RODENTIA	644320	gbif:5219741	ncbi:105299	
Apodemus speciosus	Apodemus_speciosus_MURIDAE_RODENTIA	644310	gbif:5219745	ncbi:105296	Apodemus speciosus tusimaensis,Apodemus speciosus dorsalis,Apodemus speciosus insperatus,Micromys speciosus navigator,Micromys speciosus ainu,Apodemus speciosus sadoensis
Apodemus sylvaticus	Apodemus_sylvaticus_MURIDAE_RODENTIA	794922	gbif:2437760	ncbi:10129	Sylvaemus sylvaticus,Mus algirus,Mus sylvaticus,Apodemus bergensis,Mus hebridensis,Apodemus creticus,Apodemus hebridensis tirae,Mus sylvaticus isabellinus,Apodemus sylvaticus creticus,Mus sylvaticus parvus,Mus sylvaticus albus,Apodemus fridariensis thuleo,Apodemus hebridensis hamiltoni,Apodemus sylvaticus maximus,Apodemus fridariensis grantii,Apodemus hebridensis larus,Mus sylvaticus leucocephalus,Apodemus hebridensis tural,Mus sylvaticus alpinus,Micromys sylvaticus callipides,Apodemus sylvaticus spadix,Mus sylvaticus bergensis,Mus sylvaticus flavobrunneus,Mus sylvaticus niger,Apodemus sylvaticus grandiculus,Mus sylvaticus griseus,Sylvaemus sylvaticus flaviventris,Apodemus hebridensis nesiticus,Apodemus sylvaticus dichruoides,Apodemus sylvaticus falzefeini,Apodemus hebridensis maclean,Apodemus sylvaticus clanceyi,Apodemus sylvaticus milleri,Apodemus butei,Apodemus sylvaticus hermani,Apodemus cumbrae,Apodemus sylvaticus iconicus,Apodemus sylvaticus kilikiae,Apodemus hebridensis,Mus sylvaticus candidus,Apodemus flaviventris,Apodemus hebridensis fiolagan,Mus chamaeropsis,Mus sylvaticus celticus,Mus sylvaticus varius,Apodemus sylvaticus butei,Apodemus sylvaticus ilvanus,Apodemus krkensis,Apodemus vulgaris,Mus pecchioli,Apodemus callipides,Mus reboudia,Apodemus hirtensis,Apodemus islandicus,Apodemus fiolagan,Apodemus celticus,Mus sylvaticus fridariensis,Mus intermedius,Mus hayi,Apodemus hebridensis ghia,Apodemus ghia,Apodemus tural,Musculus dichrurus,Apodemus larus,Apodemus sylvaticus hessei,Apodemus tirae,Mus hirtensis,Apodemus hebridensis cumbrae,Apodemus alpinus,Mus islandicus,Apodemus intermedius
Apodemus uralensis	Apodemus_uralensis_MURIDAE_RODENTIA	1087647	gbif:2437775	ncbi:134910	Apodemus microps,Sylvaemus uralensis,Mus sylvaticus mosquensis,Sylvaemus sylvaticus ciscaucasicus,Sylvaemus sylvaticus baessleri,Mus uralensis,Apodemus arianus pallidus,Mus major,Apodemus microtis,Mus tokmak
Apodemus witherbyi	Apodemus_witherbyi_MURIDAE_RODENTIA	926226	gbif:5706747	ncbi:400054	Mus sylvaticus chorassanicus,Sylvaemus sylvaticus fulvipectus,Sylvaemus fulvipectus,Mus sylvaticus tauricus,Apodemus hermonensis,Apodemus fulvipectus
Apomys abrae	Apomys_abrae_MURIDAE_RODENTIA	625473	gbif:2438430	ncbi:932750	
Apomys aurorae	Apomys_aurorae_MURIDAE_RODENTIA	625476	gbif:9061385	ncbi:932751	Apomys sp. SJS-2010a
Apomys banahao	Apomys_banahao_MURIDAE_RODENTIA	625477	gbif:9166382	ncbi:932752	Apomys sp. SJS-2010b
Apomys brownorum	Apomys_brownorum_MURIDAE_RODENTIA	625478	gbif:9089370	ncbi:932753	Apomys sp. SJS-2010c
Apomys camiguinensis	Apomys_camiguinensis_MURIDAE_RODENTIA	482741	gbif:5786720	ncbi:768346	Apomys sp. D
Apomys datae	Apomys_datae_MURIDAE_RODENTIA	359217	gbif:2438427	ncbi:238002	Apomys major
Apomys gracilirostris	Apomys_gracilirostris_MURIDAE_RODENTIA	359216	gbif:4264813	ncbi:238003	
Apomys hylocetes	Apomys_hylocetes_MURIDAE_RODENTIA	359227	gbif:4264812	ncbi:238004	Apomys hylocetes,Apomys petraeus
Apomys insignis	Apomys_insignis_MURIDAE_RODENTIA	359225	gbif:2438429	ncbi:238005	Apomys bardus
Apomys iridensis	Apomys_iridensis_MURIDAE_RODENTIA	5852640		ncbi:1595966	
Apomys lubangensis	Apomys_lubangensis_MURIDAE_RODENTIA	5852641		ncbi:1595965	
Apomys magnus	Apomys_magnus_MURIDAE_RODENTIA	625467	gbif:9220595	ncbi:932754	Apomys sp. SJS-2010d
Apomys microdon	Apomys_microdon_MURIDAE_RODENTIA	359223	gbif:2438428	ncbi:238006	Apomys hollisteri
Apomys minganensis	Apomys_minganensis_MURIDAE_RODENTIA	103870	gbif:9097909	ncbi:932761	Apomys sp. SJS-2010e
Apomys musculus	Apomys_musculus_MURIDAE_RODENTIA	359221	gbif:2438426	ncbi:238007	
Apomys sacobianus	Apomys_sacobianus_MURIDAE_RODENTIA	3608634	gbif:2438431	ncbi:1595964	
Apomys sierrae	Apomys_sierrae_MURIDAE_RODENTIA	103874	gbif:9218371	ncbi:932762	Apomys sp. SJS-2010f
Apomys zambalensis	Apomys_zambalensis_MURIDAE_RODENTIA	103873	gbif:9070001	ncbi:932763	Apomys sp. SJS-2010g
Arabitragus jayakari	Arabitragus_jayakari_BOVIDAE_CETARTIODACTYLA	1068706	gbif:5220173	ncbi:330465	Hemitragus jayakari
Arborimus albipes	Arborimus_albipes_CRICETIDAE_RODENTIA	663531	gbif:2437933	ncbi:251276	Phenacomys albipes
Arborimus longicaudus	Arborimus_longicaudus_CRICETIDAE_RODENTIA	663525	gbif:2437931	ncbi:251274	Phenacomys longicaudus,Phenacomys silvicolus
Arborimus pomo	Arborimus_pomo_CRICETIDAE_RODENTIA	663528	gbif:2437932	ncbi:251277	Phenacomys pomo
Archaeolemur majori	Archaeolemur_majori_Archaeolemuridae_PRIMATES	370492		ncbi:523821	
Archboldomys luzonensis	Archboldomys_luzonensis_MURIDAE_RODENTIA	1047897	gbif:2437704	ncbi:237995	
Archboldomys maximus	Archboldomys_maximus_MURIDAE_RODENTIA	566959	gbif:8279910	ncbi:1217594	Archboldomys sp. SAJ-2012
Arctictis binturong	Arctictis_binturong_VIVERRIDAE_CARNIVORA	768502	gbif:2434615	ncbi:94180	Ictides ater,Paradoxurus albifrons,Ictides albifrons,Viverra binturong
Arctocebus calabarensis	Arctocebus_calabarensis_LORISIDAE_PRIMATES	323051	gbif:2436632	ncbi:261739	Perodicticus calabarensis
Arctocephalus australis	Arctocephalus_australis_OTARIIDAE_CARNIVORA	796568	gbif:2433480	ncbi:161928	Arctocephalus australis gracilis,Arctocephalus australis australis,Phoca australis,Arctophoca australis,Arctocephalus gracilis
Arctocephalus forsteri	Arctocephalus_forsteri_OTARIIDAE_CARNIVORA	180381	gbif:2433474	ncbi:29084	Arctophoca australis forsteri,Otaria forsteri,Arctocephalus australis forsteri
Arctocephalus galapagoensis	Arctocephalus_galapagoensis_OTARIIDAE_CARNIVORA	590445	gbif:2433473	ncbi:30584	
Arctocephalus gazella	Arctocephalus_gazella_OTARIIDAE_CARNIVORA	336157	gbif:2433472	ncbi:37190	Arctophoca gazella,Arctocephalus gazella arnuxii
Arctocephalus philippii	Arctocephalus_philippii_OTARIIDAE_CARNIVORA	796545	gbif:2433470	ncbi:161927	Otaria philippii,Arctophoca philippii
Arctocephalus pusillus	Arctocephalus_pusillus_OTARIIDAE_CARNIVORA	336156	gbif:2433475	ncbi:37191	Arctocephalus antarcticus,Phoca antarctica,Phoca pusilla,Arctocephalus doriferus
Arctocephalus townsendi	Arctocephalus_townsendi_OTARIIDAE_CARNIVORA	796557	gbif:2433478	ncbi:161921	Arctocephalus philippii townsendi,Arctophoca townsendi
Arctocephalus tropicalis	Arctocephalus_tropicalis_OTARIIDAE_CARNIVORA	336151	gbif:2433471	ncbi:37194	Gypsophoca tropicalis,Gypsophoca subtropicalus,Arctophoca tropicalis
Arctodus simus	Arctodus_simus_URSIDAE_CARNIVORA	958945	gbif:4970115	ncbi:551196	Dinarctotherium merriami,Arctotherium californicum,Arctotherium yukonense,Tremarctotherium simum,Arctotherium simum,Tremarctotherium californicum,Tremarctotherium yukonense,Arctodus simus yukonensis
Arctogalidia trivirgata	Arctogalidia_trivirgata_VIVERRIDAE_CARNIVORA	768505	gbif:2434742	ncbi:94182	Paguma trivirgata,Arctogale trivirgata,Paradoxurus trivirgatus
Arctonyx collaris	Arctonyx_collaris_MUSTELIDAE_CARNIVORA	1086986	gbif:2433743	ncbi:139309	Arctonyx dictator,Arctonyx annaeus,Arctonyx collaris nemaeus
Ardops nichollsi	Ardops_nichollsi_PHYLLOSTOMIDAE_CHIROPTERA	894926	gbif:2433277	ncbi:148034	
Arielulus aureocollaris	Arielulus_aureocollaris_VESPERTILIONIDAE_CHIROPTERA	180056	gbif:4265948	ncbi:867897	Thainycteris aureocollaris
Arielulus circumdatus	Arielulus_circumdatus_VESPERTILIONIDAE_CHIROPTERA	1072700	gbif:4265946	ncbi:867814	Pipistrellus circumdatus,Vespertilio circumdatus
Ariteus flavescens	Ariteus_flavescens_PHYLLOSTOMIDAE_CHIROPTERA	842058	gbif:2433307	ncbi:148035	Istiophorus flavescens
Artibeus amplus	Artibeus_amplus_PHYLLOSTOMIDAE_CHIROPTERA	900091	gbif:2433266	ncbi:283491	
Artibeus concolor	Artibeus_concolor_PHYLLOSTOMIDAE_CHIROPTERA	513416	gbif:2433274	ncbi:40225	Koopmania concolor
Artibeus fimbriatus	Artibeus_fimbriatus_PHYLLOSTOMIDAE_CHIROPTERA	805974	gbif:2433268	ncbi:51010	
Artibeus fraterculus	Artibeus_fraterculus_PHYLLOSTOMIDAE_CHIROPTERA	805976	gbif:2433275	ncbi:51011	
Artibeus hirsutus	Artibeus_hirsutus_PHYLLOSTOMIDAE_CHIROPTERA	805978	gbif:2433263	ncbi:51012	
Artibeus inopinatus	Artibeus_inopinatus_PHYLLOSTOMIDAE_CHIROPTERA	431860	gbif:2433269	ncbi:51013	
Artibeus jamaicensis	Artibeus_jamaicensis_PHYLLOSTOMIDAE_CHIROPTERA	289157	gbif:2433272	ncbi:9417	Dermanura eva
Artibeus lituratus	Artibeus_lituratus_PHYLLOSTOMIDAE_CHIROPTERA	857633	gbif:2433270	ncbi:27634	
Artibeus obscurus	Artibeus_obscurus_PHYLLOSTOMIDAE_CHIROPTERA	513451	gbif:2433259	ncbi:40228	Artibeus fuliginosus,Phyllostoma obscurum
Artibeus planirostris	Artibeus_planirostris_PHYLLOSTOMIDAE_CHIROPTERA	1039982	gbif:2433271	ncbi:40230	Artibeus jamaicensis planirostris,? planirostris,Phyllostoma planirostre
Arvicanthis abyssinicus	Arvicanthis_abyssinicus_MURIDAE_RODENTIA	686841	gbif:2438915	ncbi:61154	
Arvicanthis ansorgei	Arvicanthis_ansorgei_MURIDAE_RODENTIA	743637	gbif:4264809	ncbi:204747	
Arvicanthis nairobae	Arvicanthis_nairobae_MURIDAE_RODENTIA	481620	gbif:2438916	ncbi:70341	Arvicanthis abyssinicus virescens,Arvicanthis abyssinicus praeceps,Arvicanthis rumruti pallescens,Arvicanthis chanleri
Arvicanthis neumanni	Arvicanthis_neumanni_MURIDAE_RODENTIA	911456	gbif:2438917	ncbi:121563	Arvicanthis reptans
Arvicanthis niloticus	Arvicanthis_niloticus_MURIDAE_RODENTIA	686838	gbif:9733997	ncbi:61156	Arvicanthis abyssinicus rubescens,Arvicanthis abyssinicus centrosus,Arvicanthis testicularis solatus,Isomys variegatus minor,Arvicanthis niloticus naso,Isomys variegatus major,Mus discolor,Arvicanthis jebelae,Isomys testicularis,Hypudaeus variegatus
Arvicola amphibius	Arvicola_amphibius_CRICETIDAE_RODENTIA	684847	gbif:4265185	ncbi:1047088	Arvicola terrestris (Linnaeus, 1758),Mus terrestris,Arvicola amphibius reta,Arvicola terrestris variabilis,Microtus terrestris karatshaicus,Arvicola amphibius djukovi,Arvicola terrestris hintoni,Arvicola amphibius persicus,Arvicola amphibius minor,Arvicola amphibius kuruschi,Arvicola terrestris korabensis,Hypudaeus terrestris littoralis,? amphibius,Arvicola terrestris scythicus,Arvicola amphibius italicus,Arvicola terrestris abrukensis,Arvicola amphibius nigricans,Hypudaeus terrestris ater,Hypudaeus terrestris aquaticus,Microtus terrestris barabensis,Arvicola terrestris obensis,Microtus terrestris armenius,Arvicola terrestris tataricus,Arvicola amphibius brigantium,Arvicola terrestris cubanensis,Arvicola terrestris volgensis,Arvicola terrestris turovi,Microtus terrestris rufescens,Arvicola terrestris caucasicus,Arvicola terrestris kuznetzovi,Arvicola musignani fuliginosus,Arvicola amphibius meridionalis,Mus paludosus,Arvicola terrestris cernjavskii,Arvicola terrestris stankovici,Arvicola terrestris ferrugineus,Arvicola terrestris amphibius,Arvicola destructor,Arvicola terrestris martinoi,Mus amphibius,Arvicola terrestris jacutensis,Arvicola terrestris,Arvicola terrestris ognevi,Microtus musignani illyricus,Arvicola pertinax,Arvicola musignani,Arvicola illyticus,Arvicola americana,Arvicola abrukensis,Microtus terrestris hyperryphaeus,Arvicola albus,Microtus amphibius,Nesokia argyropus,Arvicola tataricus,Arvicola ater,Lemmus aquaticus,Arvicola canus,Arvicola reta,Arvicola tanaitica,Arvicola buffoni
Arvicola sapidus	Arvicola_sapidus_CRICETIDAE_RODENTIA	1035813	gbif:2438492	ncbi:88454	Arvicola tenebricus,Microtus musiniani
Arvicola scherman	Arvicola_scherman_CRICETIDAE_RODENTIA	496185	gbif:4265186	ncbi:1276134	Arvicola terrestris exitus,Arvicola terrestris monticola,Arvicola scherman exitus,Arvicola terrestris niger,Lemmus arvalis buffonii,? scherman,Mus amphibius canus,Arvicola terrestris castaneus,Arvicola terrestris scherman,Mus amphibius albus,Arvicola exitus,Spalax minor,Mus schermaus,Arvicola monticola,Arvicola argentoratensis
Asellia tridens	Asellia_tridens_HIPPOSIDERIDAE_CHIROPTERA	992342	gbif:2432602	ncbi:578340	Rhinolophus tridens
Aselliscus stoliczkanus	Aselliscus_stoliczkanus_HIPPOSIDERIDAE_CHIROPTERA	791905	gbif:2432598	ncbi:188568	Asellia stoliczkana
Aselliscus tricuspidatus	Aselliscus_tricuspidatus_HIPPOSIDERIDAE_CHIROPTERA	742153	gbif:2432599	ncbi:409885	
Atelerix albiventris	Atelerix_albiventris_ERINACEIDAE_EULIPOTYPHLA	376305	gbif:2437140	ncbi:9368	
Atelerix algirus	Atelerix_algirus_ERINACEIDAE_EULIPOTYPHLA	805535	gbif:2437136	ncbi:30576	Aethechinus algirus,Erinaceus algirus
Atelerix frontalis	Atelerix_frontalis_ERINACEIDAE_EULIPOTYPHLA	3614702	gbif:2437132	ncbi:1506268	
Ateles belzebuth	Ateles_belzebuth_ATELIDAE_PRIMATES	791705	gbif:2436642	ncbi:9507	Ateles fuliginosus,Ateles bartlettii,Ateles braccatus,Ateles variegatus,Ateles chuva,Cebus brissonii
Ateles chamek	Ateles_chamek_ATELIDAE_PRIMATES	814889	gbif:2436646	ncbi:118643	Ateles chamek,Ateles paniscus chamek,Ateles ater peruvianus,Ateles longimembris
Ateles fusciceps	Ateles_fusciceps_ATELIDAE_PRIMATES	791687	gbif:2436641	ncbi:9508	Ateles geoffroyi fusciceps
Ateles geoffroyi	Ateles_geoffroyi_ATELIDAE_PRIMATES	791691	gbif:2436643	ncbi:9509	
Ateles hybridus	Ateles_hybridus_ATELIDAE_PRIMATES	645692	gbif:4267251	ncbi:129801	Ateles belzebuth hybridus,Ateles hybridus brunneus,Ateles hybridus hybridus,Ameranthropoides loysi,Ateles albifrons
Ateles marginatus	Ateles_marginatus_ATELIDAE_PRIMATES	3607557	gbif:2436644	ncbi:1529884	Ateles frontalis
Ateles paniscus	Ateles_paniscus_ATELIDAE_PRIMATES	217258	gbif:2436645	ncbi:9510	Cebus paniscus cayennensis,Cebus paniscus surinamensis,Simia paniscus,Ateles subpentadactylus,Ateles ater,Ateles pentadactylus
Atelocynus microtis	Atelocynus_microtis_CANIDAE_CARNIVORA	621172	gbif:2434454	ncbi:68722	Canis microtis,Dusicyon microtis
Atherurus africanus	Atherurus_africanus_HYSTRICIDAE_RODENTIA	276723	gbif:5219892	ncbi:192881	
Atherurus macrourus	Atherurus_macrourus_HYSTRICIDAE_RODENTIA	173065	gbif:5219891	ncbi:34836	Hystrix macroura
Atilax paludinosus	Atilax_paludinosus_HERPESTIDAE_CARNIVORA	750141	gbif:2434188	ncbi:210642	Herpestes paludinosus,Athylax paludinosus,Mungos paludinosus
Atlantoxerus getulus	Atlantoxerus_getulus_SCIURIDAE_RODENTIA	327763	gbif:2437470	ncbi:226855	Sciurus getulus
Auliscomys boliviensis	Auliscomys_boliviensis_CRICETIDAE_RODENTIA	150621	gbif:2438834	ncbi:164752	Phyllotis boliviensis flavidior
Auliscomys pictus	Auliscomys_pictus_CRICETIDAE_RODENTIA	360772	gbif:2438835	ncbi:29104	Phyllotis decoloratus
Auliscomys sublimis	Auliscomys_sublimis_CRICETIDAE_RODENTIA	739479	gbif:2438833	ncbi:59933	Euneomys leucurus
Avahi cleesei	Avahi_cleesei_INDRIIDAE_PRIMATES	654909	gbif:5786032	ncbi:402244	
Avahi laniger	Avahi_laniger_INDRIIDAE_PRIMATES	516002	gbif:2436426	ncbi:122246	Avahis laniger orientalis,Iropocus laniger,Lemur laniger,Microrhynchus laniger,Indris longicaudatus,Habrocebus lanatus
Avahi occidentalis	Avahi_occidentalis_INDRIIDAE_PRIMATES	563621	gbif:4267338	ncbi:132108	
Axis axis	Axis_axis_CERVIDAE_CETARTIODACTYLA	906317	gbif:2440934	ncbi:30531	Cervus axis
Axis kuhlii	Axis_kuhlii_CERVIDAE_CETARTIODACTYLA	118577	gbif:5220129	ncbi:948700	Axis porcinus kuhli
Axis porcinus	Axis_porcinus_CERVIDAE_CETARTIODACTYLA	525302	gbif:5220128	ncbi:57737	Cervus porcinus
Babyrousa babyrussa	Babyrousa_babyrussa_SUIDAE_CETARTIODACTYLA	773454	gbif:2441209	ncbi:41806	Babyrousa babyrussa beruensis,Sus babyrussa
Babyrousa celebensis	Babyrousa_celebensis_SUIDAE_CETARTIODACTYLA	3611403	gbif:4262912	ncbi:1303000	Babyrousa babyrussa celebensis
Baiomys musculus	Baiomys_musculus_CRICETIDAE_RODENTIA	275823	gbif:2438865	ncbi:213557	Baiomys musculus pallidus,Baiomys musculus pullus,Baiomys musculus grisescens,Peromyscus musculus nigrescens,Baiomys musculus nebulosus,Baiomys musculus infernatis,Peromyscus musculus brunneus,Baiomys musculus handleyi
Baiomys taylori	Baiomys_taylori_CRICETIDAE_RODENTIA	39171	gbif:2438866	ncbi:56219	Peromyscus taylori analogus,Peromyscus taylori subater,Baiomys taylori ater,Baiomys taylori fuliginatus,Hesperomys taylori,Baiomys taylori canutus,Peromyscus allex,Peromyscus paulus
Balaena mysticetus	Balaena_mysticetus_BALAENIDAE_CETARTIODACTYLA	397231	gbif:2440330	ncbi:27602	Balaena mysticetus pitlekajensis,Balaena mysticetus groenlandica,Balaena mysticetus borealis,Baloena mysticetus,Balaena mysticetus roysii,Balaena mysticetus arctica,Balaena prisca
Balaenoptera acutorostrata	Balaenoptera_acutorostrata_BALAENOPTERIDAE_CETARTIODACTYLA	800317	gbif:2440728	ncbi:9767	Balaenoptera eschrichtius,Balaenoptera rostrata,Balaena rostrata,Balaenoptera davidsoni,Balaena minima,Balaena gibbosa,Balaena microcephala,Balaenoptera acuturostrata,Balaenoptera microcephala,Balaenoptera thalmaha,Balaenoptera thalmaha thalmaha,Balaenoptera acutorostrata thalmaha,Rorqualus minor,Pterobalaena minor,Balaena minima borealis,Pterobalaena minor groenlandica,Pterobalaena pentadactyla,Pterobalaena nana,Pterobalaena nana pentadactyla,Pterobalaena minor bergensis,Pterobalaena nana tetradactyla,Rorqualus rostratus,Pterobalaena acutorostrata,Sibbaldius mondinii,Agaphelus gibbosus
Balaenoptera bonaerensis	Balaenoptera_bonaerensis_BALAENOPTERIDAE_CETARTIODACTYLA	44568	gbif:7759914	ncbi:33556	Balaenoptera huttoni,Balaenoptera racovitzai,Balaenoptera acutorostrata bonaerensis,Pterobalaena bonaerensis,Balaenoptera bonaerensis huttoni,Physalus antarcticus,Balaenoptera bonaerensis commersonii
Balaenoptera borealis	Balaenoptera_borealis_BALAENOPTERIDAE_CETARTIODACTYLA	800329	gbif:2440709	ncbi:9768	Balaenoptera laticeps,Balaenoptera arctica,Balaenoptera alba,Balaenoptera schlegelii,Balaenoptera schlegellii,Balaenoptera iwasi,Balaena sulcata arctica,Pterobalaena schlegeli,Pterobalaena alba,Balena rostrata,Belaenoptera schlegeli,Pterobalaena schlegeli alba,Rorqualus borealis,Rudolphius laticeps,Sibbaldius laticeps,Sibbaldus laticeps,Physalus iwasi,Balaenoptera swinhoei alba,Sibbaldius schlegelii,Balaena rostrata
Balaenoptera edeni	Balaenoptera_edeni_BALAENOPTERIDAE_CETARTIODACTYLA	800331	gbif:2440714	ncbi:9769	Balaenoptera edeni edeni,Balaenoptera brydei,Rorqualus edeni,Baloenoptera brydei
Balaenoptera musculus	Balaenoptera_musculus_BALAENOPTERIDAE_CETARTIODACTYLA	226190	gbif:2440735	ncbi:9771	Balaenoptera carolinae,Balaenoptera indica,Balaenoptera gigas,Balaena borealis,Balaenoptera sibbaldii,Balaenoptera sibbaldi,Balaena musculus,Balaenoptera jubartes,Balaenoptera miramaris,Balaena maximus,Stenobalaena xanthogaster,Cuvierius latirostris,Rorqualus musculus,Pterobalaena grypus,Rorqualus boops,Pterobalaena gigas,Balaenoptera sulfurea,Sibbaldus borealis,Physalus latirostris,Sibbaldius borealis,Physalus boops,Physalus indicus,Sibbaldius sulfureus,Sibbaldius musculus,Sibbaldius antarcticus,Sibbaldus musculus,Physalus sibbaldii,Rorqualus major,Balaenoptera intermedia,Rorqualus borealis
Balaenoptera omurai	Balaenoptera_omurai_BALAENOPTERIDAE_CETARTIODACTYLA	313151	gbif:2440734	ncbi:255217	Balaenoptera edeni omurai,Rorqualus omurai
Balaenoptera physalus	Balaenoptera_physalus_BALAENOPTERIDAE_CETARTIODACTYLA	226193	gbif:2440718	ncbi:9770	Balaenoptera rorqual,Balaenoptera brasiliensis,Balaenoptera blythii,Balaenoptera gibbar,Balaena antipodarum,Balaena antiquorum,Balaenoptera velifera,Balaenoptera swinhoii,Balaenoptera tenuirostris,Balaenoptera musculus,Balaenoptera patachonicus,Balaenoptera antarctica,Balaena quoyi,Balaenoptera australis,Balaena boops,Balaena physalis,Balaenoptera aragous,Balaena physalus,Balaena sulcata,Balaenoptera quoyii,Balaenoptera patagonica,Balaenoptera mediterraneensis,Balaenoptera mediterranensis,Balaenoptera patachonica,Balaenoptera copei,Pterobalaena gigantea,Balaenoptera sulcata,Balaena maximus borealis,Balaena mysticetus major,Balaena rostrata australis,Pterobalaena gigantea michrochira,Balaenoptera velifera copei,Balaenoptera sulcata arctica,Dubertus rhodinsulensis,Pterobalaena communis,Balaenoptera antiquorum,Physalus duguidii,Balaenoptera schlegeli swinhoei,Balaenoptera patachonicha tschudii,Physalus verus,Swinhoia chinensis,Balaenopteris guibusdam,Balaenoptera physalis,Balaena tschudii,Sibbaldius tuberosus,Physalus dugundii,Benedenia knoxii,Physalus patachonicus,Physalus australis,Physalis vulgaris,Sibbaldius tectirostris,Physalus brasiliensis,Physalus fasciatus,Physalus antarcticus,Rorqualus musculus
Balantiopteryx infusca	Balantiopteryx_infusca_EMBALLONURIDAE_CHIROPTERA	432529	gbif:2433134	ncbi:463802	
Balantiopteryx io	Balantiopteryx_io_EMBALLONURIDAE_CHIROPTERA	432520	gbif:2433133	ncbi:463801	
Balantiopteryx plicata	Balantiopteryx_plicata_EMBALLONURIDAE_CHIROPTERA	75168	gbif:2433132	ncbi:249010	
Balionycteris maculata	Balionycteris_maculata_PTEROPODIDAE_CHIROPTERA	37727	gbif:2432945	ncbi:77229	Balionycteris seimundi
Bandicota bengalensis	Bandicota_bengalensis_MURIDAE_RODENTIA	106786	gbif:2437727	ncbi:69079	Mus providens,Gunomys kok insularis,Gunomys varius,Mus dubius,Mus blythianus,Mus morungensis,Nesokia gracilis,Gunomys wardi,Mus daccaensis,Mus barclayanus,Mus kok,Gunomys varillus,Gunomys sindicus,Mus plurimammis,Mus tarayensis,Gunomys lordi
Bandicota indica	Bandicota_indica_MURIDAE_RODENTIA	836346	gbif:2437729	ncbi:456472	Mus bandicota,Nesokia nemorivaga taiwanus,Rattus eloquens,Mus malabarica,Mus nemorivagus,Bandicota siamensis,Mus macropus,Mus giganteus,Bandicota jabouillei,Mus perchal,Bandicota mordax,Mus setifer,Mus elliotanus
Bandicota savilei	Bandicota_savilei_MURIDAE_RODENTIA	836348	gbif:2437728	ncbi:456473	Bandicota savilei curtata
Barbastella barbastellus	Barbastella_barbastellus_VESPERTILIONIDAE_CHIROPTERA	647747	gbif:2432582	ncbi:59449	Barbastella daubentoni,Barbastella communis
